,ID Artist,year,genre,duration,popularity
1282,203,2011,rock,239.215,66
1282,203,2011,pop,239.215,66
1283,691,2012,pop,200.186,0
1284,380,2011,hiphop,222.213,61
1284,380,2011,pop,222.213,61
1285,169,2012,pop,240.133,63
1285,169,2012,country,240.133,63
1286,45,2012,rock,227.08,71
1287,191,2012,hiphop,222.306,62
1287,191,2012,pop,222.306,62
1287,191,2012,r&b,222.306,62
1288,484,2011,pop,221.946,74
1288,484,2011,r&b,221.946,74
1289,267,2011,hiphop,181.573,74
1289,267,2011,pop,181.573,74
1289,267,2011,r&b,181.573,74
1290,479,2012,pop,220.946,65
1291,761,2012,hiphop,247.026,48
1291,761,2012,pop,247.026,48
1291,761,2012,dance/electronic,247.026,48
1292,781,2013,pop,245.186,64
1292,781,2013,dance/electronic,245.186,64
1293,518,2012,pop,289.08,66
1294,656,2012,pop,251.626,69
1294,656,2012,r&b,251.626,69
1295,238,2011,pop,205.346,71
1296,267,2011,hiphop,277.386,75
1296,267,2011,pop,277.386,75
1296,267,2011,r&b,277.386,75
1297,550,2012,pop,219.733,0
1298,149,2011,pop,257.72,74
1299,183,2011,pop,214.013,67
1299,183,2011,dance/electronic,214.013,67
1300,558,2013,pop,190.185,77
1300,558,2013,dance/electronic,190.185,77
1301,770,2013,pop,263.053,55
1301,770,2013,r&b,263.053,55
1302,405,2012,rock,186.813,77
1303,73,2013,pop,247.426,6
1303,73,2013,dance/electronic,247.426,6
1304,149,2012,pop,233.478,85
1305,580,2012,hiphop,235.613,1
1305,580,2012,pop,235.613,1
1306,217,2013,hiphop,248.413,83
1306,217,2013,dance/electronic,248.413,83
1307,994,2013,hiphop,283.4,78
1307,994,2013,pop,283.4,78
1308,861,2013,pop,232.146,0
1309,111,2013,pop,166.933,1
1309,111,2013,dance/electronic,166.933,1
1310,655,2013,dance/electronic,220.779,58
1311,945,2013,pop,244.36,88
1312,3,2013,hiphop,227.906,69
1312,3,2013,pop,227.906,69
1313,228,2012,hiphop,201.0,69
1313,228,2012,pop,201.0,69
1313,228,2012,dance/electronic,201.0,69
1314,726,2012,hiphop,229.506,77
1314,726,2012,pop,229.506,77
1314,726,2012,latin,229.506,77
1315,994,2013,hiphop,279.506,68
1315,994,2013,pop,279.506,68
1316,544,2013,hiphop,255.053,68
1316,544,2013,pop,255.053,68
1317,580,2012,hiphop,258.342,81
1317,580,2012,pop,258.342,81
1318,599,2013,pop,176.117,0
1318,599,2013,dance/electronic,176.117,0
1319,430,2013,hiphop,177.685,56
1319,430,2013,pop,177.685,56
1320,453,2013,set(),239.894,74
1321,147,2013,pop,247.853,0
1322,902,2013,rock,240.4,89
1322,902,2013,pop,240.4,89
1323,808,2013,pop,221.272,68
1323,808,2013,dance/electronic,221.272,68
1324,161,2013,pop,192.693,0
1325,238,2013,pop,210.84,79
1326,55,2013,rock,161.123,84
1327,467,2012,pop,227.986,73
1328,289,2013,hiphop,250.188,75
1329,726,2012,hiphop,206.12,64
1329,726,2012,pop,206.12,64
1329,726,2012,latin,206.12,64
1330,811,2013,pop,231.986,69
1331,724,2012,pop,230.733,71
1332,249,2013,pop,277.687,54
1332,249,2013,dance/electronic,277.687,54
1333,325,2012,hiphop,223.8,60
1333,325,2012,pop,223.8,60
1334,475,2013,hiphop,188.013,0
1335,518,2013,pop,214.912,72
1336,289,2013,hiphop,238.746,66
1337,400,2013,pop,157.152,68
1337,400,2013,dance/electronic,157.152,68
1338,309,2013,rock,186.826,71
1339,558,2013,pop,193.058,0
1339,558,2013,dance/electronic,193.058,0
1340,73,2012,pop,208.316,68
1340,73,2012,dance/electronic,208.316,68
1341,405,2012,rock,177.506,81
1342,691,2013,pop,157.293,66
1343,875,2012,pop,219.72,76
1344,55,2013,rock,272.394,84
1345,781,2013,pop,292.586,66
1345,781,2013,dance/electronic,292.586,66
1346,504,2014,pop,238.12,68
1346,504,2014,dance/electronic,238.12,68
1347,157,2012,hiphop,240.346,61
1347,157,2012,pop,240.346,61
1347,157,2012,dance/electronic,240.346,61
1348,62,2013,hiphop,233.786,76
1349,724,2012,pop,247.906,76
1350,1003,2013,hiphop,213.708,63
1351,283,2014,pop,231.211,70
1351,283,2014,rock,231.211,70
1351,283,2014,dance/electronic,231.211,70
1352,82,2013,dance/electronic,196.664,57
1353,157,2012,hiphop,234.506,70
1353,157,2012,pop,234.506,70
1353,157,2012,dance/electronic,234.506,70
1354,479,2013,pop,204.285,60
1355,75,2011,pop,259.102,2
1355,75,2011,rock,259.102,2
1356,271,2013,pop,174.853,27
1356,271,2013,dance/electronic,174.853,27
1357,430,2013,hiphop,226.986,50
1357,430,2013,pop,226.986,50
1358,859,2014,dance/electronic,150.4,0
1359,157,2012,hiphop,212.56,71
1359,157,2012,pop,212.56,71
1359,157,2012,dance/electronic,212.56,71
1360,479,2013,pop,228.878,0
1361,985,2013,hiphop,238.826,61
1361,985,2013,pop,238.826,61
1361,985,2013,r&b,238.826,61
1362,198,2013,pop,234.04,64
1362,198,2013,r&b,234.04,64
1363,267,2013,hiphop,174.12,65
1363,267,2013,pop,174.12,65
1363,267,2013,r&b,174.12,65
1364,112,2013,pop,252.106,48
1365,94,2013,pop,214.205,61
1365,94,2013,rock,214.205,61
1366,689,2012,pop,206.373,59
1366,689,2012,dance/electronic,206.373,59
1367,479,2013,pop,223.546,73
1368,117,2013,country,215.72,56
1369,157,2012,hiphop,247.933,65
1369,157,2012,pop,247.933,65
1369,157,2012,dance/electronic,247.933,65
1370,434,2013,hiphop,338.413,62
1371,146,2012,pop,200.946,72
1372,914,2013,pop,220.682,61
1372,914,2013,dance/electronic,220.682,61
1373,94,2013,pop,214.147,74
1373,94,2013,rock,214.147,74
1374,691,2013,pop,200.106,76
1375,658,2013,hiphop,209.466,57
1375,658,2013,pop,209.466,57
1375,658,2013,r&b,209.466,57
1376,1017,2012,hiphop,271.426,0
1376,1017,2012,pop,271.426,0
1376,1017,2012,dance/electronic,271.426,0
1377,624,2013,pop,221.36,77
1378,191,2013,hiphop,213.666,0
1378,191,2013,pop,213.666,0
1378,191,2013,r&b,213.666,0
1379,217,2013,hiphop,353.893,69
1379,217,2013,dance/electronic,353.893,69
1380,59,2013,pop,204.36,66
1380,59,2013,dance/electronic,204.36,66
1381,468,2013,pop,484.146,78
1382,149,2012,pop,178.56,78
1383,684,2012,pop,266.6,79
1383,684,2012,rock,266.6,79
1383,684,2012,folk/acoustic,266.6,79
1384,624,2013,pop,231.24,78
1385,411,2013,hiphop,241.16,0
1386,705,2013,pop,216.013,79
1386,705,2013,rock,216.013,79
1387,195,2013,pop,250.706,59
1388,267,2013,hiphop,227.88,72
1388,267,2013,pop,227.88,72
1388,267,2013,r&b,227.88,72
1389,421,2013,pop,238.0,0
1390,597,2012,pop,225.066,66
1391,187,2013,hiphop,235.662,0
1392,74,2013,pop,214.08,0
1393,875,2012,pop,232.12,68
1394,708,2012,pop,252.866,73
1395,57,2013,pop,227.026,65
1396,760,2012,hiphop,240.706,76
1396,760,2012,pop,240.706,76
1396,760,2012,r&b,240.706,76
1397,468,2013,pop,326.28,67
1398,149,2012,pop,213.826,83
1399,328,2012,country,208.96,57
1400,719,2014,hiphop,232.72,79
1400,719,2014,pop,232.72,79
1401,479,2013,pop,215.672,74
1402,801,2014,hiphop,299.96,0
1402,801,2014,pop,299.96,0
1403,402,2014,hiphop,199.938,69
1403,402,2014,pop,199.938,69
1404,597,2014,pop,231.013,79
1405,791,2014,pop,172.723,80
1406,585,2014,set(),224.84,80
1407,827,2014,pop,216.12,78
1408,451,2013,pop,269.56,84
1408,451,2013,r&b,269.56,84
1409,1018,2014,dance/electronic,223.386,49
1410,611,2015,pop,187.92,72
1411,228,2014,hiphop,203.52,50
1411,228,2014,pop,203.52,50
1411,228,2014,dance/electronic,203.52,50
1412,402,2014,hiphop,209.423,67
1412,402,2014,pop,209.423,67
1413,954,2014,pop,209.16,74
1413,954,2014,dance/electronic,209.16,74
1414,686,2014,pop,165.44,67
1414,686,2014,dance/electronic,165.44,67
1415,259,2014,hiphop,247.266,69
1415,259,2014,pop,247.266,69
1415,259,2014,dance/electronic,247.266,69
1416,430,2013,hiphop,177.685,56
1416,430,2013,pop,177.685,56
1417,597,2014,pop,189.84,0
1418,228,2014,hiphop,170.625,45
1418,228,2014,pop,170.625,45
1418,228,2014,dance/electronic,170.625,45
1419,940,2014,hiphop,227.0,71
1419,940,2014,pop,227.0,71
1419,940,2014,r&b,227.0,71
1419,940,2014,dance/electronic,227.0,71
1420,779,2014,pop,259.934,72
1420,779,2014,dance/electronic,259.934,72
1421,875,2014,pop,211.933,54
1422,961,2015,hiphop,231.906,62
1422,961,2015,pop,231.906,62
1422,961,2015,r&b,231.906,62
1423,157,2014,hiphop,184.28,72
1423,157,2014,pop,184.28,72
1423,157,2014,dance/electronic,184.28,72
1424,682,2014,hiphop,239.573,61
1424,682,2014,pop,239.573,61
1425,430,2013,hiphop,193.295,66
1425,430,2013,pop,193.295,66
1426,545,2014,pop,189.399,66
1426,545,2014,rock,189.399,66
1427,438,2015,hiphop,266.84,74
1427,438,2015,pop,266.84,74
1427,438,2015,r&b,266.84,74
1428,667,2014,hiphop,260.24,66
1428,667,2014,pop,260.24,66
1429,157,2014,hiphop,212.96,75
1429,157,2014,pop,212.96,75
1429,157,2014,dance/electronic,212.96,75
1430,259,2013,hiphop,213.733,70
1430,259,2013,pop,213.733,70
1430,259,2013,dance/electronic,213.733,70
1431,726,2012,hiphop,204.16,80
1431,726,2012,pop,204.16,80
1431,726,2012,latin,204.16,80
1432,692,2014,pop,257.386,62
1433,133,2014,hiphop,194.561,73
1433,133,2014,pop,194.561,73
1434,157,2014,hiphop,224.506,21
1434,157,2014,pop,224.506,21
1434,157,2014,dance/electronic,224.506,21
1435,801,2014,hiphop,216.013,0
1435,801,2014,pop,216.013,0
1436,669,2014,hiphop,245.866,76
1436,669,2014,pop,245.866,76
1437,100,2014,pop,206.166,78
1437,100,2014,latin,206.166,78
1438,830,2014,pop,189.72,62
1438,830,2014,dance/electronic,189.72,62
1439,885,2014,pop,183.75,0
1439,885,2014,dance/electronic,183.75,0
1440,558,2013,pop,193.058,76
1440,558,2013,dance/electronic,193.058,76
1441,762,2014,pop,193.733,77
1442,506,2013,pop,201.626,50
1442,506,2013,dance/electronic,201.626,50
1443,638,2014,hiphop,208.133,2
1443,638,2014,dance/electronic,208.133,2
1444,701,2014,pop,232.893,80
1444,701,2014,r&b,232.893,80
1444,701,2014,dance/electronic,232.893,80
1445,499,2014,pop,251.986,64
1445,499,2014,dance/electronic,251.986,64
1446,283,2014,pop,231.211,70
1446,283,2014,rock,231.211,70
1446,283,2014,dance/electronic,231.211,70
1447,57,2014,pop,214.84,0
1448,498,2014,hiphop,217.8,68
1448,498,2014,pop,217.8,68
1449,954,2014,pop,238.426,66
1449,954,2014,dance/electronic,238.426,66
1450,191,2014,hiphop,264.946,72
1450,191,2014,pop,264.946,72
1450,191,2014,r&b,264.946,72
1451,692,2014,pop,224.226,59
1452,689,2014,pop,224.293,0
1452,689,2014,dance/electronic,224.293,0
1453,714,2014,dance/electronic,228.0,48
1454,625,2014,set(),313.684,73
1455,277,2014,pop,219.84,72
1456,57,2014,pop,236.133,74
1457,292,2014,pop,243.386,66
1457,292,2014,latin,243.386,66
1458,73,2013,pop,255.093,2
1458,73,2013,dance/electronic,255.093,2
1459,441,2014,hiphop,199.386,77
1459,441,2014,pop,199.386,77
1460,271,2014,pop,285.596,67
1460,271,2014,dance/electronic,285.596,67
1461,367,2014,pop,198.88,61
1461,367,2014,dance/electronic,198.88,61
1462,875,2014,pop,231.0,61
1463,630,2012,hiphop,175.426,82
1463,630,2012,pop,175.426,82
1464,249,2013,pop,255.631,74
1464,249,2013,dance/electronic,255.631,74
1465,57,2014,pop,193.92,73
1466,179,2014,pop,169.866,49
1466,179,2014,dance/electronic,169.866,49
1467,691,2014,pop,228.133,79
1468,936,2013,pop,263.89,0
1468,936,2013,dance/electronic,263.89,0
1469,811,2014,pop,227.36,58
1470,761,2014,hiphop,203.466,65
1470,761,2014,pop,203.466,65
1470,761,2014,dance/electronic,203.466,65
1471,8,2014,pop,202.496,74
1472,915,2014,pop,245.466,74
1472,915,2014,rock,245.466,74
1473,875,2014,pop,219.2,79
1474,691,2014,pop,226.6,83
1475,277,2014,pop,235.382,69
1476,31,2014,pop,209.866,52
1476,31,2014,dance/electronic,209.866,52
1477,936,2014,pop,188.371,0
1477,936,2014,dance/electronic,188.371,0
1478,345,2014,pop,198.306,64
1479,203,2014,rock,267.866,80
1479,203,2014,pop,267.866,80
1480,199,2014,pop,227.833,72
1480,199,2014,dance/electronic,227.833,72
1481,1017,2014,hiphop,217.346,63
1481,1017,2014,pop,217.346,63
1481,1017,2014,dance/electronic,217.346,63
1482,827,2014,pop,257.2,70
1483,691,2013,pop,245.493,81
1484,32,2014,pop,185.2,75
1485,690,2014,hiphop,226.58,55
1485,690,2014,pop,226.58,55
1485,690,2014,r&b,226.58,55
1486,276,2013,pop,237.626,71
1487,652,2014,set(),189.906,66
1488,978,2014,rock,204.28,80
1488,978,2014,pop,204.28,80
1489,104,2014,pop,323.48,70
1489,104,2014,r&b,323.48,70
1490,597,2014,pop,235.493,0
1491,281,2014,pop,213.213,63
1491,281,2014,dance/electronic,213.213,63
1492,277,2013,pop,300.84,71
1493,191,2014,hiphop,244.226,67
1493,191,2014,pop,244.226,67
1493,191,2014,r&b,244.226,67
1494,822,2014,pop,218.227,0
1494,822,2014,rock,218.227,0
1494,822,2014,dance/electronic,218.227,0
1495,689,2014,pop,185.64,0
1495,689,2014,dance/electronic,185.64,0
1496,791,2014,pop,192.67,62
1497,430,2013,hiphop,217.306,53
1497,430,2013,pop,217.306,53
1498,667,2014,hiphop,269.946,53
1498,667,2014,pop,269.946,53
1499,664,2014,pop,222.213,0
1500,596,2015,pop,269.666,82
1501,277,2014,pop,281.56,81
1502,996,2015,hiphop,229.525,81
1502,996,2015,pop,229.525,81
1503,467,2015,pop,205.68,77
1504,586,2015,hiphop,176.561,73
1504,586,2015,pop,176.561,73
1504,586,2015,dance/electronic,176.561,73
1505,928,2014,pop,252.226,76
1505,928,2014,r&b,252.226,76
1506,283,2015,pop,252.534,78
1506,283,2015,rock,252.534,78
1506,283,2015,dance/electronic,252.534,78
1507,157,2014,hiphop,227.266,78
1507,157,2014,pop,227.266,78
1507,157,2014,dance/electronic,227.266,78
1508,228,2014,hiphop,192.56,75
1508,228,2014,pop,192.56,75
1508,228,2014,dance/electronic,192.56,75
1509,238,2015,pop,214.746,0
1510,875,2014,pop,231.826,82
1511,928,2015,pop,242.253,84
1511,928,2015,r&b,242.253,84
1512,902,2015,rock,260.173,85
1512,902,2015,pop,260.173,85
1513,240,2015,pop,211.975,66
1513,240,2015,dance/electronic,211.975,66
1514,73,2014,pop,176.658,85
1514,73,2014,dance/electronic,176.658,85
1515,259,2014,hiphop,247.266,69
1515,259,2014,pop,247.266,69
1515,259,2014,dance/electronic,247.266,69
1516,17,2015,pop,208.33,46
1517,747,2015,hiphop,200.08,71
1517,747,2015,pop,200.08,71
1518,875,2015,pop,200.106,70
1519,325,2015,hiphop,190.185,49
1519,325,2015,pop,190.185,49
1520,769,2015,pop,219.043,76
1520,769,2015,dance/electronic,219.043,76
1521,157,2015,hiphop,212.64,76
1521,157,2015,pop,212.64,76
1521,157,2015,dance/electronic,212.64,76
1522,722,2014,pop,177.56,65
1522,722,2014,dance/electronic,177.56,65
1523,961,2015,hiphop,231.906,62
1523,961,2015,pop,231.906,62
1523,961,2015,r&b,231.906,62
1524,309,2015,rock,228.36,80
1525,764,2016,hiphop,177.184,76
1526,560,2014,pop,138.842,33
1526,560,2014,dance/electronic,138.842,33
1527,966,2015,rock,202.333,83
1528,318,2015,pop,224.573,73
1529,473,2015,rock,219.56,63
1529,473,2015,classical,219.56,63
1530,791,2014,pop,167.065,79
1531,586,2015,hiphop,166.138,49
1531,586,2015,pop,166.138,49
1531,586,2015,dance/electronic,166.138,49
1532,601,2015,pop,159.693,48
1532,601,2015,dance/electronic,159.693,48
1533,73,2015,pop,230.613,79
1533,73,2015,dance/electronic,230.613,79
1534,315,2018,hiphop,186.146,72
1534,315,2018,pop,186.146,72
1534,315,2018,dance/electronic,186.146,72
1535,875,2014,pop,220.44,78
1536,928,2015,pop,235.653,0
1536,928,2015,r&b,235.653,0
1537,726,2014,hiphop,229.36,80
1537,726,2014,pop,229.36,80
1537,726,2014,latin,229.36,80
1538,348,2015,pop,227.073,74
1538,348,2015,dance/electronic,227.073,74
1539,760,2015,hiphop,219.305,73
1539,760,2015,pop,219.305,73
1539,760,2015,r&b,219.305,73
1540,1014,2015,pop,202.213,0
1540,1014,2015,dance/electronic,202.213,0
1541,691,2015,pop,192.12,79
1542,960,2015,hiphop,262.693,73
1542,960,2015,dance/electronic,262.693,73
1543,1000,2015,pop,215.36,0
1543,1000,2015,dance/electronic,215.36,0
1544,238,2015,pop,205.745,64
1545,525,2017,pop,270.589,59
1546,811,2015,pop,229.08,69
1547,723,2015,pop,207.746,72
1547,723,2015,r&b,207.746,72
1548,325,2015,hiphop,192.19,76
1548,325,2015,pop,192.19,76
1549,831,2015,hiphop,185.131,0
1550,191,2015,hiphop,225.226,71
1550,191,2015,pop,225.226,71
1550,191,2015,r&b,225.226,71
1551,921,2016,rock,203.653,71
1551,921,2016,folk/acoustic,203.653,71
1551,921,2016,pop,203.653,71
1552,317,2015,hiphop,222.093,68
1552,317,2015,pop,222.093,68
1553,954,2014,pop,238.426,66
1553,954,2014,dance/electronic,238.426,66
1554,104,2014,pop,213.506,69
1554,104,2014,r&b,213.506,69
1555,518,2015,pop,257.573,67
1556,1014,2017,pop,213.427,73
1556,1014,2017,dance/electronic,213.427,73
1557,438,2015,hiphop,238.32,77
1557,438,2015,pop,238.32,77
1557,438,2015,r&b,238.32,77
1558,267,2016,hiphop,267.066,77
1558,267,2016,pop,267.066,77
1558,267,2016,r&b,267.066,77
1559,811,2015,pop,217.906,64
1560,112,2015,pop,280.757,68
1561,317,2015,hiphop,196.693,74
1561,317,2015,pop,196.693,74
1562,57,2014,pop,236.133,74
1563,928,2015,pop,213.52,79
1563,928,2015,r&b,213.52,79
1564,800,2015,pop,199.314,55
1564,800,2015,r&b,199.314,55
1565,998,2015,hiphop,195.2,75
1565,998,2015,rock,195.2,75
1565,998,2015,pop,195.2,75
1566,743,2015,pop,227.48,77
1567,511,2016,pop,223.186,74
1567,511,2016,dance/electronic,223.186,74
1568,873,2015,metal,216.32,83
1569,811,2015,pop,221.56,0
1570,317,2015,hiphop,213.053,55
1570,317,2015,pop,213.053,55
1571,396,2014,folk/acoustic,241.688,81
1571,396,2014,pop,241.688,81
1572,875,2014,pop,231.0,77
1573,30,2015,pop,199.453,0
1573,30,2015,r&b,199.453,0
1574,791,2015,pop,278.987,66
1575,228,2015,hiphop,193.333,47
1575,228,2015,pop,193.333,47
1575,228,2015,dance/electronic,193.333,47
1576,609,2015,hiphop,223.973,68
1576,609,2015,pop,223.973,68
1577,106,2015,hiphop,284.386,75
1577,106,2015,pop,284.386,75
1578,511,2016,pop,271.64,76
1578,511,2016,dance/electronic,271.64,76
1579,267,2015,hiphop,205.879,0
1579,267,2015,pop,205.879,0
1579,267,2015,r&b,205.879,0
1580,718,2015,dance/electronic,237.792,71
1581,819,2015,pop,206.88,78
1582,325,2015,hiphop,224.258,67
1582,325,2015,pop,224.258,67
1583,811,2014,pop,227.373,64
1584,414,2015,pop,250.285,74
1584,414,2015,dance/electronic,250.285,74
1585,283,2015,pop,213.445,0
1585,283,2015,rock,213.445,0
1585,283,2015,dance/electronic,213.445,0
1586,150,2015,hiphop,198.293,78
1586,150,2015,pop,198.293,78
1586,150,2015,r&b,198.293,78
1587,757,2015,hiphop,176.674,1
1587,757,2015,pop,176.674,1
1588,449,2015,r&b,210.58,71
1589,1017,2015,hiphop,238.8,0
1589,1017,2015,pop,238.8,0
1589,1017,2015,dance/electronic,238.8,0
1590,457,2015,pop,212.424,67
1590,457,2015,dance/electronic,212.424,67
1591,141,2015,rock,218.173,0
1591,141,2015,pop,218.173,0
1592,829,2018,pop,229.813,66
1592,829,2018,dance/electronic,229.813,66
1593,467,2015,pop,200.786,80
1594,57,2014,pop,197.266,79
1595,550,2015,pop,211.773,1
1596,691,2015,pop,230.333,77
1597,1000,2015,pop,255.506,55
1597,1000,2015,dance/electronic,255.506,55
1598,611,2015,pop,182.666,70
1599,668,2017,latin,206.666,51
1600,928,2016,pop,230.453,0
1600,928,2016,r&b,230.453,0
1601,267,2016,hiphop,173.986,84
1601,267,2016,pop,173.986,84
1601,267,2016,r&b,173.986,84
1602,467,2015,pop,233.72,0
1603,885,2016,pop,244.96,83
1603,885,2016,dance/electronic,244.96,83
1604,18,2015,pop,295.502,1
1604,18,2015,r&b,295.502,1
1605,241,2016,hiphop,246.761,70
1605,241,2016,pop,246.761,70
1606,154,2016,dance/electronic,241.874,72
1607,827,2016,pop,224.813,67
1608,692,2016,pop,169.773,70
1609,760,2016,hiphop,219.32,75
1609,760,2016,pop,219.32,75
1609,760,2016,r&b,219.32,75
1610,203,2015,rock,258.266,82
1610,203,2015,pop,258.266,82
1611,467,2015,pop,200.786,80
1612,468,2016,pop,236.001,76
1613,995,2015,pop,196.52,86
1613,995,2015,r&b,196.52,86
1613,995,2015,dance/electronic,196.52,86
1614,241,2016,hiphop,239.853,67
1614,241,2016,pop,239.853,67
1615,343,2015,hiphop,251.466,77
1615,343,2015,pop,251.466,77
1616,228,2016,hiphop,207.272,68
1616,228,2016,pop,207.272,68
1616,228,2016,dance/electronic,207.272,68
1617,67,2016,rock,208.728,0
1617,67,2016,pop,208.728,0
1617,67,2016,dance/electronic,208.728,0
1618,544,2016,hiphop,243.49,75
1618,544,2016,pop,243.49,75
1619,966,2016,rock,195.92,80
1620,342,2016,hiphop,313.546,74
1620,342,2016,pop,313.546,74
1621,348,2016,pop,189.126,67
1621,348,2016,dance/electronic,189.126,67
1622,885,2016,pop,208.373,79
1622,885,2016,dance/electronic,208.373,79
1623,942,2016,hiphop,196.0,62
1623,942,2016,pop,196.0,62
1623,942,2016,dance/electronic,196.0,62
1624,44,2016,pop,192.846,51
1624,44,2016,dance/electronic,192.846,51
1625,456,2016,hiphop,217.603,70
1625,456,2016,pop,217.603,70
1626,182,2016,pop,228.361,0
1626,182,2016,dance/electronic,228.361,0
1627,611,2017,pop,213.506,69
1628,268,2017,pop,187.957,65
1629,599,2016,pop,195.706,76
1629,599,2016,dance/electronic,195.706,76
1630,26,2018,dance/electronic,212.106,78
1631,954,2016,pop,197.815,0
1631,954,2016,dance/electronic,197.815,0
1632,259,2016,hiphop,205.946,81
1632,259,2016,pop,205.946,81
1632,259,2016,dance/electronic,205.946,81
1633,157,2016,hiphop,222.16,79
1633,157,2016,pop,222.16,79
1633,157,2016,dance/electronic,222.16,79
1634,623,2016,hiphop,197.933,77
1634,623,2016,pop,197.933,77
1634,623,2016,dance/electronic,197.933,77
1635,491,2016,hiphop,240.0,69
1635,491,2016,pop,240.0,69
1636,760,2016,hiphop,191.6,80
1636,760,2016,pop,191.6,80
1636,760,2016,r&b,191.6,80
1637,57,2016,pop,226.16,0
1638,598,2016,pop,273.802,71
1638,598,2016,dance/electronic,273.802,71
1639,819,2015,pop,223.853,73
1640,811,2015,pop,229.08,69
1641,157,2016,hiphop,219.159,74
1641,157,2016,pop,219.159,74
1641,157,2016,dance/electronic,219.159,74
1642,321,2016,pop,193.253,64
1642,321,2016,rock,193.253,64
1643,966,2015,rock,214.506,80
1644,325,2015,hiphop,192.19,76
1644,325,2015,pop,192.19,76
1645,57,2016,pop,235.946,0
1646,52,2016,pop,205.593,57
1646,52,2016,dance/electronic,205.593,57
1647,180,2016,pop,217.706,79
1648,46,2016,pop,209.425,0
1648,46,2016,dance/electronic,209.425,0
1649,292,2016,pop,199.693,68
1649,292,2016,latin,199.693,68
1650,631,2015,dance/electronic,213.427,45
1651,622,2016,pop,183.414,70
1651,622,2016,dance/electronic,183.414,70
1652,267,2016,hiphop,267.066,0
1652,267,2016,pop,267.066,0
1652,267,2016,r&b,267.066,0
1653,57,2016,pop,244.453,3
1654,819,2017,pop,187.973,82
1655,952,2016,hiphop,237.786,73
1655,952,2016,pop,237.786,73
1655,952,2016,r&b,237.786,73
1656,203,2015,rock,263.786,76
1656,203,2015,pop,263.786,76
1657,510,2016,pop,195.561,0
1657,510,2016,dance/electronic,195.561,0
1658,800,2016,pop,201.493,69
1658,800,2016,r&b,201.493,69
1659,998,2015,hiphop,195.2,75
1659,998,2015,rock,195.2,75
1659,998,2015,pop,195.2,75
1660,261,2016,pop,219.146,79
1661,11,2016,dance/electronic,216.613,55
1662,404,2016,hiphop,255.889,51
1662,404,2016,pop,255.889,51
1662,404,2016,dance/electronic,255.889,51
1663,500,2015,rock,225.882,55
1663,500,2015,pop,225.882,55
1663,500,2015,dance/electronic,225.882,55
1664,511,2016,pop,222.813,0
1664,511,2016,dance/electronic,222.813,0
1665,318,2016,pop,214.48,75
1666,267,2016,hiphop,212.946,63
1666,267,2016,pop,212.946,63
1666,267,2016,r&b,212.946,63
1667,1016,2016,pop,203.686,59
1667,1016,2016,dance/electronic,203.686,59
1668,30,2016,pop,199.453,66
1668,30,2016,r&b,199.453,66
1669,259,2016,hiphop,220.573,0
1669,259,2016,pop,220.573,0
1669,259,2016,dance/electronic,220.573,0
1670,829,2015,pop,202.149,46
1670,829,2015,dance/electronic,202.149,46
1671,267,2015,hiphop,205.879,72
1671,267,2015,pop,205.879,72
1671,267,2015,r&b,205.879,72
1672,180,2016,pop,199.133,62
1673,664,2016,pop,234.213,69
1674,457,2016,pop,196.613,0
1674,457,2016,dance/electronic,196.613,0
1675,586,2016,hiphop,185.351,0
1675,586,2016,pop,185.351,0
1675,586,2016,dance/electronic,185.351,0
1676,885,2015,pop,226.738,73
1676,885,2015,dance/electronic,226.738,73
1677,952,2016,hiphop,228.64,0
1677,952,2016,pop,228.64,0
1677,952,2016,r&b,228.64,0
1678,724,2016,pop,215.413,68
1679,150,2015,hiphop,198.293,78
1679,150,2015,pop,198.293,78
1679,150,2015,r&b,198.293,78
1680,855,2016,hiphop,198.774,63
1680,855,2016,pop,198.774,63
1680,855,2016,dance/electronic,198.774,63
1681,199,2016,pop,225.914,60
1681,199,2016,dance/electronic,225.914,60
1682,457,2015,pop,212.424,1
1682,457,2015,dance/electronic,212.424,1
1683,329,2016,dance/electronic,233.337,0
1684,94,2016,pop,206.493,65
1684,94,2016,rock,206.493,65
1685,827,2016,pop,210.226,68
1686,707,2016,hiphop,202.661,62
1686,707,2016,pop,202.661,62
1686,707,2016,r&b,202.661,62
1687,350,2016,hiphop,251.033,77
1687,350,2016,pop,251.033,77
1688,389,2016,hiphop,239.28,63
1688,389,2016,pop,239.28,63
1689,318,2016,pop,210.573,62
1690,229,2016,rock,202.221,1
1690,229,2016,pop,202.221,1
1690,229,2016,dance/electronic,202.221,1
1691,488,2016,hiphop,198.236,63
1692,329,2016,dance/electronic,262.521,53
1693,150,2015,hiphop,194.613,76
1693,150,2015,pop,194.613,76
1693,150,2015,r&b,194.613,76
1694,632,2016,pop,235.826,66
1694,632,2016,dance/electronic,235.826,66
1695,104,2016,pop,232.56,67
1695,104,2016,r&b,232.56,67
1696,550,2017,pop,246.24,1
1697,901,2016,pop,160.097,0
1697,901,2016,folk/acoustic,160.097,0
1698,334,2016,hiphop,184.516,79
1698,334,2016,pop,184.516,79
1698,334,2016,r&b,184.516,79
1699,267,2016,hiphop,263.373,74
1699,267,2016,pop,263.373,74
1699,267,2016,r&b,263.373,74
1700,277,2017,pop,233.712,84
1701,807,2018,hiphop,221.176,84
1701,807,2018,pop,221.176,84
1702,564,2017,pop,228.2,0
