,artist,duration_ms,explicit,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,tempo,valence,year_min,year_max,name
512,Megan Thee Stallion,199427.0,1.0,69.0,0.872,0.814,-4.568,0.155,0.00485,1.96e-06,0.214,98.985,0.57,2019,2019,1
513,Meghan Trainor,194697.33333333334,0.3333333333333333,70.33333333333333,0.7130000000000001,0.8383333333333334,-4.242333333333334,0.10323333333333333,0.0401,1.8366666666666665e-06,0.324,121.759,0.856,2015,2017,3
514,Melanie C,323186.5,0.0,57.5,0.6054999999999999,0.744,-5.489,0.04025,0.046635,0.000835,0.2145,147.63600000000002,0.23815,1999,1999,2
515,Metro Station,179946.0,0.0,67.0,0.618,0.955,-3.836,0.0798,0.00221,3.09e-06,0.486,150.034,0.79,2007,2007,1
516,MiMS,253706.0,1.0,59.0,0.621,0.6,-6.349,0.576,0.277,0.0,0.495,80.021,0.485,2007,2007,1
517,Michael Jackson,337733.0,0.0,64.0,0.854,0.673,-3.132,0.185,0.038,0.000227,0.255,95.0,0.955,2001,2001,1
518,Michel Telo,166866.0,0.0,0.0,0.676,0.935,-4.55,0.0692,0.357,0.0,0.853,96.055,0.85,2012,2012,1
519,Michelle Branch,217680.0,0.0,60.0,0.499,0.72,-9.101,0.0286,0.00466,0.00303,0.122,96.103,0.652,2001,2001,1
520,Migos,276518.1666666667,1.0,70.5,0.8898333333333334,0.6658333333333334,-5.097666666666666,0.22666666666666666,0.121805,4.3333333333333335e-07,0.1625,145.66016666666667,0.41566666666666663,2017,2018,6
521,Miguel,195373.0,0.0,78.0,0.684,0.607,-8.127,0.1,0.0267,0.000307,0.191,81.001,0.498,2010,2010,1
522,Mike Perry,183414.0,0.0,70.0,0.632,0.575,-6.478,0.029,0.0225,1.81e-06,0.104,90.037,0.188,2016,2016,1
523,Mike Posner,205613.0,0.5,76.0,0.716,0.7669999999999999,-5.637499999999999,0.07919999999999999,0.10715,4.21e-06,0.38665,115.967,0.6675,2010,2016,2
524,Miley Cyrus,202666.4,0.0,46.8,0.6234,0.7125999999999999,-4.9479999999999995,0.08612,0.092108,3.768e-05,0.17472,110.3886,0.5694,2007,2013,5
525,Milky Chance,313684.0,0.0,73.0,0.885,0.581,-8.813,0.0378,0.427,0.000204,0.0759,114.016,0.728,2014,2014,1
526,Mis Teeq,223120.0,0.0,52.5,0.7645,0.7935000000000001,-3.5025,0.0592,0.2113,0.004315,0.14075,117.025,0.8055,2004,2004,2
527,Missy Elliott,244644.125,1.0,60.875,0.81175,0.6587500000000001,-7.513375,0.276875,0.1984125,0.014572871250000001,0.1423125,115.644375,0.644875,1998,2005,8
528,Modjo,307153.0,0.0,77.0,0.72,0.808,-5.627,0.0379,0.00793,0.0293,0.0634,126.041,0.869,2001,2001,1
529,Moloko,318280.0,0.0,54.0,0.682,0.743,-10.644,0.165,0.35,0.000129,0.277,127.962,0.546,2000,2000,1
530,Monica,242773.0,0.0,64.0,0.618,0.552,-6.863,0.0981,0.176,0.0,0.252,81.975,0.586,2003,2003,1
531,Montell Jordan,276266.0,0.0,59.0,0.813,0.491,-9.923,0.077,0.241,4.61e-05,0.0817,99.008,0.868,1999,1999,1
532,Mr. Probz,208133.0,0.0,2.0,0.829,0.51,-9.334,0.0369,0.00821,0.0014,0.0829,119.993,0.45,2014,2014,1
533,Mumford and Sons,245173.0,1.0,68.0,0.517,0.492,-8.05,0.0272,0.0275,3.19e-05,0.0873,138.585,0.455,2009,2009,1
534,Muse,258639.5,0.0,75.0,0.635,0.913,-3.8865,0.060700000000000004,0.024701,0.034585,0.10235,124.0095,0.5965,2006,2009,2
535,Musiq Soulchild,279579.5,0.0,29.0,0.49049999999999994,0.5775,-7.988,0.11495,0.402,7.5e-07,0.06805,100.84649999999999,0.3785,2000,2002,2
536,Mustard,192470.0,1.0,75.0,0.682,0.559,-5.545,0.127,0.174,0.0,0.344,202.015,0.137,2019,2019,1
537,My Chemical Romance,236513.0,0.0,78.0,0.34,0.881,-3.583,0.06920000000000001,0.0254445,5.5e-05,0.203,104.2985,0.546,2006,2006,2
538,Mya,223219.5,0.0,53.5,0.8015,0.6915,-5.603,0.07475,0.12440000000000001,5.515e-05,0.19075,115.4085,0.5349999999999999,2000,2003,2
539,Mystikal,256973.0,1.0,57.0,0.914,0.607,-5.658,0.32,0.0626,0.0,0.0515,98.054,0.666,2000,2000,1
540,N.E.R.D,213786.0,0.0,57.0,0.766,0.851,-4.831,0.0786,0.00402,0.000744,0.256,115.012,0.8,2004,2004,1
541,N.O.R.E.,264653.0,1.0,58.0,0.791,0.863,-6.118,0.151,0.317,1.13e-06,0.27,97.035,0.742,2002,2002,1
542,NF,212120.0,0.0,79.0,0.662,0.714,-5.68,0.121,0.312,0.0,0.179,147.997,0.464,2017,2017,1
543,NLE Choppa,176631.0,1.0,0.0,0.894,0.511,-4.768,0.42,0.0251,0.0,0.14,120.08,0.568,2019,2019,1
544,NSG,240081.0,1.0,57.0,0.836,0.621,-4.684,0.0894,0.389,9.16e-05,0.104,101.993,0.762,2020,2020,1
545,NSYNC,234300.0,0.0,55.0,0.6755,0.753,-5.80675,0.07037500000000001,0.1491,0.00026428499999999995,0.0743,136.40875,0.7797499999999999,2000,2001,4
546,Nas,253720.0,0.0,58.0,0.837,0.885,-3.914,0.182,0.103,0.0,0.0666,95.313,0.694,2002,2002,1
547,Natalie Imbruglia,222653.0,0.0,52.0,0.489,0.798,-4.49,0.0316,0.00115,2.81e-06,0.149,94.163,0.309,2005,2005,1
548,Natalie La Rose,189906.0,0.0,66.0,0.83,0.52,-8.714,0.0376,0.000792,1.25e-05,0.0656,104.99,0.735,2014,2014,1
549,Natasha Bedingfield,231386.5,0.0,32.0,0.716,0.8405,-5.1125,0.0395,0.10442000000000001,0.0,0.09509999999999999,105.015,0.6555,2004,2008,2
550,Natti Natasha,232549.0,0.0,74.0,0.814,0.813,-3.023,0.0561,0.03,9.33e-05,0.255,79.997,0.839,2017,2017,1
551,Naughty Boy,220779.0,0.0,58.0,0.754,0.677,-4.399,0.0316,0.112,0.0,0.111,124.988,0.254,2013,2013,1
552,Ne Yo,239871.375,0.0,67.75,0.678625,0.64225,-6.460375,0.1012875,0.3369375,2.304e-05,0.1809375,122.185375,0.57975,2006,2012,8
553,Nelly,272973.8181818182,0.7272727272727273,65.0909090909091,0.7342727272727273,0.6488181818181818,-6.675999999999999,0.13190000000000002,0.09385363636363636,1.5332727272727272e-05,0.2067909090909091,128.447,0.6665454545454546,2000,2016,11
554,Nelly Furtado,248706.4,0.0,48.8,0.737,0.7812,-5.7162,0.0716,0.07050000000000001,0.000372136,0.20306000000000002,126.76859999999999,0.7442,2000,2006,5
555,Neon Trees,212306.0,0.0,64.0,0.482,0.829,-5.576,0.0437,0.00034,0.0,0.378,147.99,0.739,2010,2010,1
556,Next,243666.0,0.0,52.0,0.829,0.652,-8.693,0.108,0.067,0.0,0.0812,99.581,0.726,2004,2004,1
557,Nick Jonas,228213.0,0.5,34.5,0.6695,0.6659999999999999,-4.4254999999999995,0.0784,0.1331,0.0,0.298,108.5215,0.4525,2014,2016,2
558,Nick Lachey,244613.0,0.0,37.0,0.42,0.742,-5.665,0.0375,0.142,0.0,0.145,149.965,0.294,2006,2006,1
559,Nickelback,232473.77777777778,0.0,67.77777777777777,0.49533333333333335,0.8578888888888889,-4.5793333333333335,0.038099999999999995,0.005639188888888889,0.0002313222222222222,0.17671111111111112,146.22666666666666,0.5206666666666666,2001,2011,9
560,Nicki Minaj,229293.0,1.0,51.6,0.775,0.742,-4.4968,0.14357999999999999,0.15242,3.396e-06,0.23982,118.6116,0.5562,2010,2014,5
561,Nicky Jam,189760.0,0.0,62.5,0.665,0.734,-4.5685,0.04585,0.1449,0.00053,0.19544999999999998,134.9905,0.675,2017,2019,2
562,Nico and Vinz,245866.0,0.0,76.0,0.729,0.675,-6.003,0.0312,0.175,1.58e-06,0.55,119.968,0.779,2014,2014,1
563,Nicole Scherzinger,197440.0,0.0,62.0,0.66,0.797,-6.096,0.0262,0.00646,0.000108,0.187,110.955,0.674,2011,2011,1
564,Nina Sky,232000.0,0.0,67.0,0.87,0.712,-6.313,0.0432,0.0202,0.000331,0.0576,121.057,0.877,2004,2004,1
565,Nio Garcia,417920.0,1.0,76.0,0.903,0.675,-3.445,0.214,0.542,1.28e-05,0.0595,96.507,0.442,2018,2018,1
566,No Doubt,240890.4,0.0,39.4,0.6858,0.7476,-4.4962,0.05696,0.061948,0.0029323139999999997,0.27305999999999997,119.92519999999999,0.799,2001,2003,5
567,Normani,193837.0,0.0,71.0,0.599,0.887,-3.967,0.0984,0.0192,1.21e-06,0.3,170.918,0.881,2019,2019,1
568,O Zone,215431.0,0.0,56.0,0.809,0.965,-3.947,0.0427,0.177,0.0,0.0577,130.103,0.672,2004,2004,1
569,O.T. Genasis,239573.0,1.0,61.0,0.886,0.628,-5.949,0.131,0.00215,1.15e-05,0.31,119.906,0.178,2014,2014,1
570,OPM,257426.0,1.0,56.0,0.743,0.894,-6.886,0.0349,0.0755,0.00283,0.367,95.9,0.77,2000,2000,1
571,Oasis,278666.0,0.0,0.0,0.408,0.849,-5.631,0.0333,0.0136,2.51e-05,0.56,84.192,0.628,2000,2000,1
572,Of Monsters and Men,266600.0,0.0,79.0,0.457,0.757,-5.177,0.032,0.0206,0.0,0.146,102.961,0.417,2012,2012,1
573,Offset,189301.5,1.0,74.0,0.8995,0.525,-7.832,0.15284999999999999,0.1885,2.737e-05,0.118,120.0145,0.3785,2017,2019,2
574,Oliver Heldens,165440.0,0.0,67.0,0.609,0.885,-5.469,0.0642,0.00521,1.15e-05,0.336,124.959,0.76,2014,2014,1
575,Olly Murs,200831.6,0.0,24.0,0.7188,0.853,-4.336799999999999,0.04976,0.054414000000000004,1.7459999999999999e-06,0.1143,115.5174,0.7532,2011,2014,5
576,Omarion,241503.0,0.5,56.0,0.754,0.7035,-5.5504999999999995,0.08860000000000001,0.12935,0.0,0.16849999999999998,114.2765,0.7609999999999999,2006,2014,2
577,One Direction,208916.66666666666,0.0,69.22222222222223,0.6344444444444445,0.7605555555555555,-4.562666666666667,0.052922222222222225,0.15297,0.0,0.15045555555555554,120.88455555555555,0.5456666666666666,2012,2015,9
578,OneRepublic,224061.625,0.125,65.625,0.56325,0.80775,-5.079625,0.0778875,0.12045,1.16875e-06,0.1814875,116.012,0.49475,2007,2017,8
579,Orson,167493.0,0.0,46.0,0.656,0.624,-4.623,0.0691,0.0065,0.0,0.278,124.082,0.735,2006,2006,1
580,Otto Knows,192866.0,0.0,0.0,0.582,0.894,-6.298,0.041,0.0022,0.0223,0.0664,125.946,0.0694,2012,2012,1
581,OutKast,253813.0,0.8,69.0,0.8251999999999999,0.7652,-4.8494,0.16584000000000002,0.11876,0.000151864,0.08149999999999999,122.2308,0.713,2000,2003,5
582,Owl City,217139.5,0.0,77.5,0.536,0.767,-5.5329999999999995,0.09195,0.0257,3.49e-06,0.2445,153.082,0.577,2009,2012,2
583,Ozuna,176133.0,0.0,72.0,0.754,0.805,-4.249,0.0752,0.315,0.0,0.203,93.982,0.555,2018,2018,1
584,P.O.D.,256240.0,0.0,69.0,0.563,0.86,-7.533,0.0621,0.00834,0.0106,0.39,97.867,0.517,2001,2001,1
585,PARTYNEXTDOOR,202661.0,0.0,62.0,0.598,0.496,-9.309,0.0804,0.0253,0.00132,0.12,128.06,0.725,2016,2016,1
586,PSY,219493.0,0.0,72.0,0.727,0.937,-2.871,0.286,0.00417,0.0,0.091,132.067,0.749,2012,2012,1
587,Paloma Faith,232893.0,0.0,80.0,0.566,0.885,-4.528,0.0818,0.0958,9.97e-05,0.334,90.99,0.304,2014,2014,1
588,Panic At The Disco,188266.0,0.0,75.0,0.5725,0.8594999999999999,-3.605,0.1009,0.13335,0.0,0.092,125.98750000000001,0.6765000000000001,2005,2018,2
589,Panjabi MC,244666.0,0.0,61.0,0.778,0.879,-4.951,0.0371,0.399,0.792,0.15,98.077,0.942,2003,2003,1
590,Papa Roach,208199.0,0.0,60.0,0.455,0.929,-3.295,0.0494,0.0875,0.0,0.226,89.782,0.484,2004,2004,1
591,Paramore,213766.5,0.0,75.5,0.5595,0.9145000000000001,-3.7199999999999998,0.05875,0.00626,4.63e-06,0.08455,154.49349999999998,0.748,2007,2013,2
592,Passenger,252866.0,0.0,73.0,0.509,0.538,-7.335,0.0572,0.385,0.0,0.104,75.089,0.244,2012,2012,1
593,Paulo Londra,256971.0,0.0,72.0,0.767,0.709,-4.47,0.336,0.323,0.0,0.0745,171.993,0.72,2019,2019,1
594,Pedro Capo,238200.0,0.0,74.0,0.826,0.773,-4.218,0.0524,0.323,0.0,0.143,126.899,0.761,2018,2018,1
595,Peking Duk,228000.0,0.0,48.0,0.525,0.803,-4.052,0.0492,0.00129,0.000868,0.29,100.094,0.383,2014,2014,1
596,Pendulum,313346.0,0.0,57.0,0.356,0.966,-4.13,0.0825,0.000262,0.148,0.192,173.992,0.215,2008,2008,1
597,Petey Pablo,235186.0,1.0,56.0,0.737,0.697,-3.716,0.254,0.0756,0.0,0.359,104.917,0.662,2003,2003,1
598,Petit Biscuit,237792.0,0.0,71.0,0.783,0.467,-9.474,0.0503,0.729,0.809,0.109,90.838,0.236,2015,2015,1
599,Pharrell Williams,234613.0,0.5,73.0,0.7705,0.613,-5.2875,0.1565,0.336,7.85e-07,0.08545,131.014,0.8605,2003,2014,2
600,Philip George,177560.0,0.0,65.0,0.654,0.832,-4.164,0.0293,0.0126,0.0901,0.102,123.002,0.407,2014,2014,1
601,Pia Mia,207746.0,1.0,72.0,0.712,0.564,-6.527,0.047,0.0266,0.0,0.0874,95.95,0.411,2015,2015,1
602,Pink,223331.26666666666,0.4,52.266666666666666,0.6611999999999999,0.7777333333333334,-5.114333333333334,0.07387333333333332,0.017759466666666668,0.0004226666666666667,0.11820666666666665,120.57306666666666,0.5998,2000,2016,15
603,Pitbull,228756.77777777778,0.1111111111111111,72.11111111111111,0.7007777777777778,0.8365555555555555,-4.551222222222222,0.1201,0.04798555555555555,3.0022222222222216e-05,0.3060333333333333,127.45822222222222,0.723,2009,2014,9
604,Pixie Lott,196520.0,0.0,54.0,0.451,0.873,-4.711,0.19,0.171,0.0,0.327,119.918,0.589,2009,2009,1
605,Plain White T s,232533.0,0.0,78.0,0.656,0.291,-10.572,0.0293,0.872,0.0,0.114,103.971,0.298,2005,2005,1
606,Plan B,208853.0,0.0,62.0,0.72,0.538,-5.85,0.141,0.301,3.03e-06,0.144,147.007,0.815,2010,2010,1
607,Playboi Carti,181812.0,1.0,77.0,0.791,0.582,-7.323,0.286,0.0114,0.0,0.35,162.991,0.443,2017,2017,1
608,Plies,228222.0,1.0,62.666666666666664,0.644,0.6933333333333334,-6.862333333333333,0.12423333333333335,0.11863333333333333,0.0,0.27416666666666667,100.31599999999999,0.5613333333333334,2007,2008,3
609,Polo G,166560.0,1.0,78.0,0.772,0.639,-7.119,0.467,0.15,0.0,0.0698,168.112,0.261,2019,2019,1
610,Post Malone,202195.22222222222,0.7777777777777778,71.66666666666667,0.6871111111111111,0.6128888888888889,-5.451444444444444,0.07466666666666666,0.31722222222222224,0.00027909777777777774,0.12597777777777777,130.364,0.4225555555555556,2016,2019,9
611,Pretty Ricky,240119.66666666666,0.6666666666666666,59.666666666666664,0.7473333333333333,0.662,-5.708000000000001,0.11366666666666665,0.06490133333333332,0.0,0.11323333333333334,106.51466666666666,0.4613333333333333,2005,2007,3
612,Professor Green,235735.0,1.0,39.0,0.656,0.752,-5.522,0.0434,0.336,0.0,0.223,100.963,0.445,2011,2011,1
613,Puddle Of Mudd,260340.0,0.5,67.0,0.506,0.8420000000000001,-4.984999999999999,0.04425,0.00813,0.0,0.4465,133.625,0.5415,2001,2001,2
614,R. City,227480.0,0.0,77.0,0.509,0.671,-5.709,0.0678,0.304,0.0,0.0452,118.413,0.55,2015,2015,1
615,Rachel Stevens,208386.0,0.0,38.0,0.85,0.862,-3.587,0.138,0.0733,0.00144,0.0936,130.036,0.908,2003,2003,1
616,Rae Sremmurd,258098.25,1.0,71.75,0.76975,0.56575,-7.008750000000001,0.108,0.09365,3.3999999999999996e-06,0.109625,146.219,0.33599999999999997,2015,2018,4
617,Rag n Bone Man,219906.0,0.0,71.5,0.583,0.726,-5.915,0.306,0.329,0.0,0.156,122.874,0.4525,2017,2017,2
618,Rascal Flatts,245439.5,0.0,34.5,0.549,0.805,-5.2715,0.0445,0.005325,0.0,0.1835,119.52850000000001,0.46199999999999997,2006,2006,2
619,Ray J,270840.0,0.5,31.5,0.55,0.668,-6.5245,0.3025,0.2885,0.0,0.47650000000000003,149.914,0.764,2005,2008,2
620,Razorlight,236106.5,0.0,63.0,0.5315,0.7115,-4.234999999999999,0.036250000000000004,0.149395,0.00043313000000000005,0.3365,107.56200000000001,0.41750000000000004,2006,2006,2
621,Red Hot Chili Peppers,273422.0,0.0,75.16666666666667,0.5321666666666667,0.875,-3.700333333333333,0.055433333333333334,0.03064666666666667,0.0029463483333333333,0.17793333333333336,107.37016666666666,0.5818333333333333,1999,2011,6
622,Regard,157605.0,0.0,81.0,0.88,0.751,-4.258,0.0874,0.177,6.43e-05,0.106,117.948,0.884,2019,2019,1
623,Reik,221653.0,0.0,1.0,0.777,0.779,-4.449,0.0972,0.0543,0.0,0.636,94.023,0.768,2018,2018,1
624,Rich Boy,263920.0,1.0,57.0,0.697,0.86,-5.181,0.43,0.0368,0.0,0.0721,160.895,0.433,2007,2007,1
625,Rich Homie Quan,176674.0,1.0,1.0,0.676,0.615,-7.534,0.0496,0.0384,0.0,0.341,163.993,0.883,2015,2015,1
626,Rich The Kid,175229.0,1.0,72.0,0.876,0.519,-6.531,0.143,0.202,0.0,0.108,94.981,0.158,2018,2018,1
627,Ricky Martin,266666.0,0.0,56.0,0.6325000000000001,0.9019999999999999,-4.516,0.0709,0.0033525,0.004153255,0.21765,122.3585,0.724,2000,2008,2
628,Rihanna,235491.92,0.32,72.12,0.65928,0.67376,-5.491040000000001,0.079932,0.1524426,0.0061383896,0.148356,125.12328,0.52376,2005,2016,25
629,Rita Ora,223395.5,0.25,55.5,0.6805,0.83775,-3.63775,0.055099999999999996,0.11745,0.0,0.24565,105.74675,0.5405,2012,2017,4
630,Rixton,193733.0,0.0,77.0,0.545,0.783,-4.261,0.0345,0.00489,0.0,0.132,174.084,0.551,2014,2014,1
631,Rizzle Kicks,186851.0,0.0,59.0,0.753,0.88,-4.689,0.0806,0.087,0.0,0.24,115.057,0.794,2011,2011,1
632,Rob Stone,177184.0,1.0,76.0,0.886,0.427,-10.028,0.145,0.0312,0.00099,0.0906,108.034,0.23,2016,2016,2
633,Rob Thomas,226640.0,0.0,56.0,0.551,0.896,-3.152,0.109,0.033,0.0,0.0899,171.79,0.858,2005,2005,1
634,Robbie Williams,240511.5,0.0,56.5,0.6365,0.6983333333333334,-6.842,0.034,0.17298499999999997,0.00826711,0.1876,108.54416666666667,0.715,2000,2012,6
635,Robin Schulz,219043.0,0.0,76.0,0.636,0.815,-5.098,0.0581,0.0185,0.0,0.163,123.063,0.636,2015,2015,1
636,Robin Thicke,263053.0,0.0,55.0,0.861,0.504,-7.707,0.0489,0.00412,1.78e-05,0.0783,120.0,0.881,2013,2013,1
637,Robyn,271795.0,0.0,18.0,0.5820000000000001,0.865,-4.5625,0.0372,0.041535,0.1125226,0.18380000000000002,118.9435,0.33699999999999997,2005,2010,2
638,Roger Sanchez,452906.0,0.0,50.0,0.61,0.82,-10.029,0.0312,0.000211,0.146,0.138,127.993,0.45,2000,2000,1
639,Ronan Keating,220701.66666666666,0.0,59.0,0.5836666666666667,0.7286666666666667,-7.1066666666666665,0.0405,0.1502666666666667,4.231666666666667e-05,0.23853333333333335,101.55566666666668,0.6536666666666666,2000,2002,3
640,Room 5,212413.0,0.0,57.0,0.883,0.887,-4.92,0.116,0.0111,0.63,0.0367,124.814,0.648,2003,2003,1
641,Route 94,259934.0,0.0,72.0,0.814,0.622,-7.573,0.0492,0.000132,0.72,0.0658,119.976,0.726,2014,2014,1
642,Rudimental,268886.0,0.0,65.0,0.4665,0.717,-6.1035,0.054650000000000004,0.00262,0.004886,0.5565,177.447,0.2595,2013,2013,2
643,Ruff Endz,242560.0,0.0,52.0,0.839,0.641,-5.669,0.0858,0.0324,4.56e-06,0.0602,97.004,0.927,2000,2000,1
644,Rui Da Silva,213133.0,0.0,54.0,0.464,0.922,-8.399,0.0638,0.124,0.227,0.0546,129.078,0.695,2001,2001,1
645,Russ Millions,252906.0,1.0,69.0,0.863,0.471,-9.545,0.478,0.251,0.0,0.121,140.969,0.644,2019,2019,1
646,Ryan Cabrera,204173.0,0.0,62.0,0.598,0.4,-10.054,0.0241,0.459,0.0,0.151,96.938,0.369,2004,2004,1
647,S Club 7,217579.5,0.0,61.5,0.7035,0.687,-5.9335,0.0327,0.28325,0.0,0.2145,128.471,0.71,2001,2001,2
648,SAYGRACE,200403.5,0.0,62.0,0.334,0.6495,-5.666499999999999,0.0959,0.1625,2.05e-06,0.0587,186.32150000000001,0.27749999999999997,2015,2016,2
649,Sak Noel,215624.0,1.0,49.0,0.926,0.808,-3.148,0.0599,0.000915,0.00327,0.0515,127.998,0.701,2011,2011,1
650,Sam Feldt,174444.0,0.0,69.0,0.59,0.642,-3.87,0.122,0.0771,0.0,0.105,107.356,0.651,2019,2019,1
651,Sam Smith,197954.0,0.0,73.42857142857143,0.5602857142857143,0.5377142857142857,-6.737,0.0705,0.4495714285714286,5.5020000000000005e-05,0.14522857142857143,100.68500000000002,0.3806142857142857,2014,2019,7
652,Sam Sparro,212360.0,0.0,53.0,0.383,0.703,-5.65,0.0763,0.00116,2.39e-05,0.112,135.968,0.42,2008,2008,1
653,Samantha Mumba,201946.0,0.0,43.0,0.729,0.632,-8.75,0.0279,0.191,0.0,0.166,109.981,0.774,2018,2018,1
654,Sammie,251040.0,0.0,55.0,0.826,0.656,-8.529,0.0617,0.0101,0.000113,0.0272,129.963,0.852,2000,2000,1
655,Sandi Thom,151640.0,0.0,61.0,0.7,0.465,-6.815,0.358,0.544,0.0,0.606,108.102,0.719,2006,2006,1
656,Santana,242206.5,0.0,61.5,0.6859999999999999,0.7224999999999999,-5.3045,0.07955,0.02715,0.001005,0.13440000000000002,112.946,0.6415,1999,2007,2
657,Savage Garden,281466.0,0.0,54.0,0.581,0.607,-8.458,0.028,0.189,1.6e-06,0.0882,102.03,0.213,1999,1999,1
658,Saving Abel,222826.0,1.0,69.0,0.512,0.864,-4.146,0.0338,0.000821,0.0,0.0982,138.018,0.527,2008,2008,1
659,Saweetie,126446.0,1.0,71.0,0.899,0.811,-6.294,0.258,0.000677,0.0,0.0672,105.038,0.587,2019,2019,1
660,ScHoolboy Q,237701.33333333334,1.0,20.333333333333332,0.7383333333333333,0.7386666666666667,-5.858666666666667,0.0716,0.015226666666666666,2.4599999999999997e-06,0.15336666666666665,131.25666666666666,0.4120000000000001,2012,2014,3
661,Scissor Sisters,277200.0,0.0,53.0,0.755,0.9235,-4.9375,0.033350000000000005,0.12825,0.00835,0.223,112.4975,0.8165,2004,2006,2
662,Scooter,221282.5,0.0,46.5,0.5065,0.9185000000000001,-6.4595,0.0373,0.0009339999999999999,0.0673,0.306,143.5455,0.3055,2013,2013,2
663,Scouting For Girls,210680.0,0.0,52.0,0.458,0.905,-4.157,0.0451,0.000431,0.0,0.378,176.667,0.553,2017,2017,1
664,Sean Kingston,225999.5,0.0,72.0,0.76825,0.7482500000000001,-4.2692499999999995,0.05085,0.060425,0.0,0.23900000000000002,122.3095,0.7797499999999999,2007,2010,4
665,Sean Paul,230001.44444444444,0.1111111111111111,67.88888888888889,0.7896666666666667,0.7614444444444444,-4.4526666666666666,0.13447777777777778,0.14492488888888888,5.711111111111112e-06,0.11456666666666665,105.81422222222221,0.72,2002,2018,9
666,Sebastian Ingrosso,221272.0,0.0,68.0,0.485,0.724,-4.633,0.0521,0.0736,0.0,0.0631,128.045,0.433,2013,2013,1
667,Sech,225933.0,1.0,71.0,0.746,0.7,-4.669,0.341,0.136,0.000159,0.11,176.044,0.619,2019,2019,1
668,Seether,193893.0,1.0,73.0,0.611,0.95,-3.509,0.0518,0.00141,1.59e-06,0.0543,132.078,0.607,2007,2007,1
669,Selena Gomez,218716.66666666666,0.1111111111111111,60.0,0.6567777777777777,0.7258888888888889,-4.760111111111112,0.04416666666666666,0.05189444444444444,3.061222222222222e-05,0.1367,99.899,0.43077777777777776,2013,2017,9
670,Selena Gomez & The Scene,195550.66666666666,0.0,72.66666666666667,0.715,0.8356666666666667,-4.063666666666666,0.048633333333333334,0.05963333333333334,3.366666666666667e-07,0.09216666666666666,116.88,0.847,2009,2011,3
671,September,209800.0,0.0,65.0,0.767,0.881,-3.988,0.0301,0.00133,0.000139,0.0551,130.018,0.961,2007,2007,2
672,Shaggy,227600.0,0.0,76.0,0.853,0.606,-4.596,0.0713,0.0561,0.0,0.313,94.759,0.654,2000,2000,1
673,Shakira,208015.6,0.0,72.0,0.7586,0.7452,-5.779400000000001,0.04798,0.30534,0.00330388,0.21200000000000002,119.03659999999999,0.734,2001,2009,5
674,Shawn Mendes,202946.33333333334,0.0,51.833333333333336,0.6756666666666667,0.726,-5.051666666666667,0.11088333333333333,0.12689999999999999,0.0,0.09795,122.26766666666667,0.7223333333333333,2015,2019,6
675,Shayne Ward,221333.0,0.0,1.0,0.393,0.503,-6.0265,0.0298,0.4495,0.0,0.1965,74.2175,0.161,2006,2006,2
676,Sheck Wes,183906.0,1.0,77.0,0.729,0.625,-5.266,0.0315,0.194,0.00986,0.248,146.034,0.261,2018,2018,1
677,Sheppard,218227.0,0.0,0.0,0.707,0.771,-6.275,0.0783,0.434,0.0013,0.115,142.016,0.437,2014,2014,1
678,Shinedown,222066.0,0.0,67.0,0.46,0.796,-4.501,0.0333,0.00107,0.0,0.106,100.011,0.182,2008,2008,1
679,Shontelle,226533.0,0.0,35.0,0.599,0.624,-3.631,0.0343,0.385,0.0,0.125,90.034,0.539,2010,2010,1
680,Shop Boyz,253400.0,1.0,61.0,0.619,0.709,-4.633,0.0395,0.00541,0.0,0.507,144.972,0.68,2007,2007,1
681,Sia,227089.75,0.0,70.75,0.52,0.77575,-4.734,0.145125,0.024425,0.0001391275,0.08702499999999999,132.26999999999998,0.632,2014,2016,4
682,Sidney Samson,320348.0,1.0,47.0,0.804,0.976,-2.458,0.0445,0.00023,0.894,0.125,125.997,0.237,2009,2009,1
683,Sigala,212538.33333333334,0.0,58.666666666666664,0.6773333333333333,0.9156666666666666,-3.075333333333333,0.05736666666666667,0.11943333333333334,0.00043492666666666667,0.25,124.64266666666667,0.6323333333333333,2015,2019,3
684,Sigma,189720.0,0.0,62.0,0.441,0.921,-3.32,0.0436,0.000526,6.34e-06,0.177,175.001,0.182,2014,2014,1
685,Silento,185131.0,0.0,0.0,0.819,0.768,-8.522,0.134,0.234,0.0,0.334,139.982,0.964,2015,2015,1
686,Simply Red,199040.0,0.0,58.0,0.791,0.733,-5.123,0.029,0.00189,0.201,0.0859,105.987,0.917,2008,2008,1
687,Sisqo,263979.5,1.0,64.5,0.726,0.6655,-7.326,0.07125000000000001,0.20049999999999998,4.82e-05,0.10500000000000001,120.43,0.493,1999,1999,2
688,Skillet,178013.0,0.0,75.0,0.64,0.957,-2.336,0.0741,0.0431,0.0,0.0789,134.992,0.692,2009,2009,1
689,Skrillex,215253.0,1.0,70.0,0.716,0.972,-2.302,0.196,0.0145,3.22e-05,0.317,110.026,0.576,2011,2011,1
690,Snoop Dogg,245275.7142857143,0.7142857142857143,57.142857142857146,0.843,0.7035714285714285,-4.848857142857143,0.13231428571428572,0.11201428571428572,0.00030922857142857144,0.12464285714285715,106.1952857142857,0.6781428571428572,2004,2011,7
